owner,study,year,location,variety,rate_n_kgha,date,W,N
Giletto,Giletto,2004,Argentina,Bannock Russet,150,2004-01-22,8.1,3
Giletto,Giletto,2004,Argentina,Bannock Russet,250,2004-01-22,11.5,2.9
Giletto,Giletto,2004,Argentina,Bannock Russet,0,2004-02-11,6.699999999999999,1.9
Giletto,Giletto,2004,Argentina,Bannock Russet,80,2004-02-11,8.7,2.1
Giletto,Giletto,2004,Argentina,Bannock Russet,150,2004-02-11,9.3,2.2
Giletto,Giletto,2004,Argentina,Bannock Russet,250,2004-02-11,11.3,2.5
Giletto,Giletto,2004,Argentina,Bannock Russet,0,2004-11-28,2.1,4.3
Giletto,Giletto,2004,Argentina,Bannock Russet,80,2004-11-28,2.7,4.4
Giletto,Giletto,2004,Argentina,Bannock Russet,150,2004-11-28,2.9,4.7
Giletto,Giletto,2004,Argentina,Bannock Russet,250,2004-11-28,3.8000000000000003,4.5
Giletto,Giletto,2004,Argentina,Bannock Russet,0,2004-12-04,3.8,4.1
Giletto,Giletto,2004,Argentina,Bannock Russet,80,2004-12-04,5.1,4.2
Giletto,Giletto,2004,Argentina,Bannock Russet,150,2004-12-04,5.6,4.2
Giletto,Giletto,2004,Argentina,Bannock Russet,250,2004-12-04,6.3,4.3
Giletto,Giletto,2004,Argentina,Bannock Russet,0,2004-12-26,7.300000000000001,2.4
Giletto,Giletto,2004,Argentina,Bannock Russet,80,2004-12-26,12,2.8
Giletto,Giletto,2004,Argentina,Bannock Russet,150,2004-12-26,16.3,2.9
Giletto,Giletto,2004,Argentina,Bannock Russet,250,2004-12-26,19.7,3.4
Giletto,Giletto,2005,Argentina,Bannock Russet,0,2005-01-22,13.6,1.3
Giletto,Giletto,2005,Argentina,Bannock Russet,80,2005-01-22,15,1.4
Giletto,Giletto,2005,Argentina,Bannock Russet,150,2005-01-22,17.6,1.4
Giletto,Giletto,2005,Argentina,Bannock Russet,250,2005-01-22,20.6,2.1
Giletto,Giletto,2005,Argentina,Bannock Russet,0,2005-11-16,2,4.8
Giletto,Giletto,2005,Argentina,Bannock Russet,80,2005-11-16,2.3,4.9
Giletto,Giletto,2005,Argentina,Bannock Russet,150,2005-11-16,2.3,5
Giletto,Giletto,2005,Argentina,Bannock Russet,250,2005-11-16,2.2,5.3
Giletto,Giletto,2005,Argentina,Bannock Russet,0,2005-12-01,3.9,4
Giletto,Giletto,2005,Argentina,Bannock Russet,80,2005-12-01,4.2,3.9
Giletto,Giletto,2005,Argentina,Bannock Russet,150,2005-12-01,4.3,4.1
Giletto,Giletto,2005,Argentina,Bannock Russet,250,2005-12-01,5,4.6
Giletto,Giletto,2005,Argentina,Bannock Russet,0,2005-12-14,7.6,3.2
Giletto,Giletto,2005,Argentina,Bannock Russet,80,2005-12-14,8.7,3.2
Giletto,Giletto,2005,Argentina,Bannock Russet,150,2005-12-14,8.9,3.4
Giletto,Giletto,2005,Argentina,Bannock Russet,250,2005-12-14,12.8,3.5
Giletto,Giletto,2005,Argentina,Bannock Russet,0,2005-12-30,13,2.2
Giletto,Giletto,2005,Argentina,Bannock Russet,80,2005-12-30,18.200000000000003,2.4
Giletto,Giletto,2005,Argentina,Bannock Russet,150,2005-12-30,23.6,2.5
Giletto,Giletto,2005,Argentina,Bannock Russet,250,2005-12-30,25.7,2.7
Giletto,Giletto,2006,Argentina,Bannock Russet,0,2006-01-13,20.799999999999997,1.6
Giletto,Giletto,2006,Argentina,Bannock Russet,80,2006-01-13,24.7,2
Giletto,Giletto,2006,Argentina,Bannock Russet,150,2006-01-13,32.7,2.4
Giletto,Giletto,2006,Argentina,Bannock Russet,250,2006-01-13,36.1,3.1
Giletto,Giletto,2004,Argentina,Markies Russet,0,2004-11-28,3.5,4.8
Giletto,Giletto,2004,Argentina,Markies Russet,80,2004-11-28,3.8000000000000003,4.9
Giletto,Giletto,2004,Argentina,Markies Russet,150,2004-11-28,4.2,5.1
Giletto,Giletto,2004,Argentina,Markies Russet,250,2004-11-28,4.4,5.4
Giletto,Giletto,2004,Argentina,Markies Russet,0,2004-12-04,5.6000000000000005,3.6
Giletto,Giletto,2004,Argentina,Markies Russet,80,2004-12-04,6.1000000000000005,4
Giletto,Giletto,2004,Argentina,Markies Russet,150,2004-12-04,7.9,4.2
Giletto,Giletto,2004,Argentina,Markies Russet,250,2004-12-04,8.7,4.1
Giletto,Giletto,2004,Argentina,Markies Russet,0,2004-12-26,10.1,2.7
Giletto,Giletto,2004,Argentina,Markies Russet,80,2004-12-26,11.3,2.8
Giletto,Giletto,2004,Argentina,Markies Russet,150,2004-12-26,13.5,3
Giletto,Giletto,2004,Argentina,Markies Russet,250,2004-12-26,16.5,3.2
Giletto,Giletto,2005,Argentina,Markies Russet,0,2005-01-22,11.1,1.8
Giletto,Giletto,2005,Argentina,Markies Russet,80,2005-01-22,13.6,2.2
Giletto,Giletto,2005,Argentina,Markies Russet,150,2005-01-22,16.8,2.4
Giletto,Giletto,2005,Argentina,Markies Russet,250,2005-01-22,18.1,2.6
Giletto,Giletto,2005,Argentina,Markies Russet,0,2005-11-16,1.7,5
Giletto,Giletto,2005,Argentina,Markies Russet,80,2005-11-16,1.8,5.6
Giletto,Giletto,2005,Argentina,Markies Russet,150,2005-11-16,1.9,5.6
Giletto,Giletto,2005,Argentina,Markies Russet,250,2005-11-16,1.9,5.6
Giletto,Giletto,2005,Argentina,Markies Russet,0,2005-12-01,4.1,4.3
Giletto,Giletto,2005,Argentina,Markies Russet,80,2005-12-01,4.2,4.4
Giletto,Giletto,2005,Argentina,Markies Russet,150,2005-12-01,4.7,4.5
Giletto,Giletto,2005,Argentina,Markies Russet,250,2005-12-01,5.3,4.4
Giletto,Giletto,2005,Argentina,Markies Russet,0,2005-12-14,8,3.1
Giletto,Giletto,2005,Argentina,Markies Russet,80,2005-12-14,8.2,3.3
Giletto,Giletto,2005,Argentina,Markies Russet,150,2005-12-14,9.5,3.4
Giletto,Giletto,2005,Argentina,Markies Russet,250,2005-12-14,11.6,3.7
Giletto,Giletto,2005,Argentina,Markies Russet,0,2005-12-30,12.9,2.3
Giletto,Giletto,2005,Argentina,Markies Russet,80,2005-12-30,14.2,2.6
Giletto,Giletto,2005,Argentina,Markies Russet,150,2005-12-30,16.5,2.8
Giletto,Giletto,2005,Argentina,Markies Russet,250,2005-12-30,19.5,3
Giletto,Giletto,2006,Argentina,Markies Russet,0,2006-01-13,14.2,1.7
Giletto,Giletto,2006,Argentina,Markies Russet,80,2006-01-13,19.1,2.1
Giletto,Giletto,2006,Argentina,Markies Russet,150,2006-01-13,23.3,2.3
Giletto,Giletto,2006,Argentina,Markies Russet,250,2006-01-13,23.700000000000003,2.5
Giletto,Jacksonville,1995,Canada,Shepody,0,1995-07-16,0.2,5.6
Giletto,Jacksonville,1995,Canada,Shepody,50,1995-07-16,0.4,6.4
Giletto,Jacksonville,1995,Canada,Shepody,100,1995-07-16,NA,NA
Giletto,Jacksonville,1995,Canada,Shepody,250,1995-07-16,0.3,6.5
Giletto,Jacksonville,1995,Canada,Shepody,0,1995-07-22,0.7,4.7
Giletto,Jacksonville,1995,Canada,Shepody,50,1995-07-22,0.8,6
Giletto,Jacksonville,1995,Canada,Shepody,100,1995-07-22,NA,NA
Giletto,Jacksonville,1995,Canada,Shepody,250,1995-07-22,1.1,6
Giletto,Jacksonville,1995,Canada,Shepody,0,1995-07-29,1.8,3.4
Giletto,Jacksonville,1995,Canada,Shepody,50,1995-07-29,1.5999999999999999,4.9
Giletto,Jacksonville,1995,Canada,Shepody,100,1995-07-29,NA,NA
Giletto,Jacksonville,1995,Canada,Shepody,250,1995-07-29,2,5.4
Giletto,Jacksonville,1995,Canada,Shepody,0,1995-08-05,2,3.4
Giletto,Jacksonville,1995,Canada,Shepody,50,1995-08-05,3.1,3.8
Giletto,Jacksonville,1995,Canada,Shepody,100,1995-08-05,NA,NA
Giletto,Jacksonville,1995,Canada,Shepody,250,1995-08-05,2.7,4.3
Giletto,Jacksonville,1995,Canada,Shepody,0,1995-08-15,4.699999999999999,2.3
Giletto,Jacksonville,1995,Canada,Shepody,50,1995-08-15,6.800000000000001,2.7
Giletto,Jacksonville,1995,Canada,Shepody,100,1995-08-15,NA,NA
Giletto,Jacksonville,1995,Canada,Shepody,250,1995-08-15,7.6000000000000005,3.5
Giletto,Jacksonville,1995,Canada,Shepody,0,1995-08-22,4.6,1.9
Giletto,Jacksonville,1995,Canada,Shepody,50,1995-08-22,5.5,2.6
Giletto,Jacksonville,1995,Canada,Shepody,100,1995-08-22,NA,NA
Giletto,Jacksonville,1995,Canada,Shepody,250,1995-08-22,8.100000000000001,3.3
Giletto,Jacksonville,1995,Canada,Shepody,0,1995-08-28,7,1.8
Giletto,Jacksonville,1995,Canada,Shepody,50,1995-08-28,9,2.4
Giletto,Jacksonville,1995,Canada,Shepody,100,1995-08-28,NA,NA
Giletto,Jacksonville,1995,Canada,Shepody,250,1995-08-28,8.2,3.1
Giletto,Jacksonville,1995,Canada,Shepody,0,1995-09-04,7.3,1.6
Giletto,Jacksonville,1995,Canada,Shepody,50,1995-09-04,12.3,2.3
Giletto,Jacksonville,1995,Canada,Shepody,100,1995-09-04,NA,NA
Giletto,Jacksonville,1995,Canada,Shepody,250,1995-09-04,13.1,2.7
Giletto,Jacksonville,1995,Canada,Shepody,0,1995-09-17,9.4,1.3
Giletto,Jacksonville,1995,Canada,Shepody,50,1995-09-17,9,1.6
Giletto,Jacksonville,1995,Canada,Shepody,100,1995-09-17,NA,NA
Giletto,Jacksonville,1995,Canada,Shepody,250,1995-09-17,10,2.3
Giletto,Jacksonville,1995,Canada,Shepody,0,1995-09-24,8.5,1.1
Giletto,Jacksonville,1995,Canada,Shepody,50,1995-09-24,11.2,1.4
Giletto,Jacksonville,1995,Canada,Shepody,100,1995-09-24,NA,NA
Giletto,Jacksonville,1995,Canada,Shepody,250,1995-09-24,12.5,2.1
Giletto,London,1995,Canada,Shepody,0,1995-06-30,0.3,5
Giletto,London,1995,Canada,Shepody,50,1995-06-30,0.4,6.1
Giletto,London,1995,Canada,Shepody,100,1995-06-30,NA,NA
Giletto,London,1995,Canada,Shepody,250,1995-06-30,0.3,6.6
Giletto,London,1995,Canada,Shepody,0,1995-07-08,0.6,4.5
Giletto,London,1995,Canada,Shepody,50,1995-07-08,0.8,5.7
Giletto,London,1995,Canada,Shepody,100,1995-07-08,NA,NA
Giletto,London,1995,Canada,Shepody,250,1995-07-08,1,5.8
Giletto,London,1995,Canada,Shepody,0,1995-07-15,0.9,3.7
Giletto,London,1995,Canada,Shepody,50,1995-07-15,2.2,3.8
Giletto,London,1995,Canada,Shepody,100,1995-07-15,NA,NA
Giletto,London,1995,Canada,Shepody,250,1995-07-15,2.5999999999999996,4.7
Giletto,London,1995,Canada,Shepody,0,1995-07-18,2,3
Giletto,London,1995,Canada,Shepody,50,1995-07-18,2.4,4.1
Giletto,London,1995,Canada,Shepody,100,1995-07-18,NA,NA
Giletto,London,1995,Canada,Shepody,250,1995-07-18,2.9000000000000004,4.6
Giletto,London,1995,Canada,Shepody,0,1995-07-27,3.2,1.9
Giletto,London,1995,Canada,Shepody,50,1995-07-27,4.8,3.1
Giletto,London,1995,Canada,Shepody,100,1995-07-27,NA,NA
Giletto,London,1995,Canada,Shepody,250,1995-07-27,3.8,4.1
Giletto,London,1995,Canada,Shepody,0,1995-08-01,3,1.5
Giletto,London,1995,Canada,Shepody,50,1995-08-01,5.7,2.5
Giletto,London,1995,Canada,Shepody,100,1995-08-01,NA,NA
Giletto,London,1995,Canada,Shepody,250,1995-08-01,6.7,3.4
Giletto,London,1995,Canada,Shepody,0,1995-08-08,5.6,1.2
Giletto,London,1995,Canada,Shepody,50,1995-08-08,8.600000000000001,2.1
Giletto,London,1995,Canada,Shepody,100,1995-08-08,NA,NA
Giletto,London,1995,Canada,Shepody,250,1995-08-08,10.5,3
Giletto,London,1995,Canada,Shepody,0,1995-08-25,10.5,1.2
Giletto,London,1995,Canada,Shepody,50,1995-08-25,9.1,1.3
Giletto,London,1995,Canada,Shepody,100,1995-08-25,NA,NA
Giletto,London,1995,Canada,Shepody,250,1995-08-25,11.9,1.9
Giletto,London,1995,Canada,Shepody,0,1995-09-01,6.4,0.9
Giletto,London,1995,Canada,Shepody,50,1995-09-01,12,1.5
Giletto,London,1995,Canada,Shepody,100,1995-09-01,NA,NA
Giletto,London,1995,Canada,Shepody,250,1995-09-01,15.299999999999999,2.1
Giletto,London,1995,Canada,Shepody,0,1995-09-07,7.6000000000000005,0.9
Giletto,London,1995,Canada,Shepody,50,1995-09-07,15.2,1.2
Giletto,London,1995,Canada,Shepody,100,1995-09-07,NA,NA
Giletto,London,1995,Canada,Shepody,250,1995-09-07,12.600000000000001,1.8
Giletto,Hartland,1997,Canada,Shepody,0,1997-07-15,0.3,5.2
Giletto,Hartland,1997,Canada,Shepody,50,1997-07-15,0.2,6
Giletto,Hartland,1997,Canada,Shepody,100,1997-07-15,0.3,5.9
Giletto,Hartland,1997,Canada,Shepody,250,1997-07-15,0.3,6.3
Giletto,Hartland,1997,Canada,Shepody,0,1997-07-24,0.6,4.7
Giletto,Hartland,1997,Canada,Shepody,50,1997-07-24,0.4,5.7
Giletto,Hartland,1997,Canada,Shepody,100,1997-07-24,0.7,5.8
Giletto,Hartland,1997,Canada,Shepody,250,1997-07-24,0.4,5.9
Giletto,Hartland,1997,Canada,Shepody,0,1997-07-29,0.8999999999999999,4
Giletto,Hartland,1997,Canada,Shepody,50,1997-07-29,1.2,4.4
Giletto,Hartland,1997,Canada,Shepody,100,1997-07-29,1.4,5
Giletto,Hartland,1997,Canada,Shepody,250,1997-07-29,1.3,5.1
Giletto,Hartland,1997,Canada,Shepody,0,1997-08-05,3.3,2.8
Giletto,Hartland,1997,Canada,Shepody,50,1997-08-05,3.2,3.3
Giletto,Hartland,1997,Canada,Shepody,100,1997-08-05,3.1,3.8
Giletto,Hartland,1997,Canada,Shepody,250,1997-08-05,2.7,4.4
Giletto,Hartland,1997,Canada,Shepody,0,1997-08-13,3.8,2.4
Giletto,Hartland,1997,Canada,Shepody,50,1997-08-13,4.4,2.7
Giletto,Hartland,1997,Canada,Shepody,100,1997-08-13,4.9,3.4
Giletto,Hartland,1997,Canada,Shepody,250,1997-08-13,5.4,3.2
Giletto,Hartland,1997,Canada,Shepody,0,1997-08-18,3.4000000000000004,1.8
Giletto,Hartland,1997,Canada,Shepody,50,1997-08-18,4.8,2.4
Giletto,Hartland,1997,Canada,Shepody,100,1997-08-18,7.8,2.8
Giletto,Hartland,1997,Canada,Shepody,250,1997-08-18,7,2.9
Giletto,Hartland,1997,Canada,Shepody,0,1997-08-25,5.6,1.9
Giletto,Hartland,1997,Canada,Shepody,50,1997-08-25,7.3,2
Giletto,Hartland,1997,Canada,Shepody,100,1997-08-25,6.4,2.3
Giletto,Hartland,1997,Canada,Shepody,250,1997-08-25,7.9,2.7
Giletto,Hartland,1997,Canada,Shepody,0,1997-09-03,6.1,1.3
Giletto,Hartland,1997,Canada,Shepody,50,1997-09-03,9,1.5
Giletto,Hartland,1997,Canada,Shepody,100,1997-09-03,10.600000000000001,1.9
Giletto,Hartland,1997,Canada,Shepody,250,1997-09-03,8.5,2.3
Giletto,Hartland,1997,Canada,Shepody,0,1997-09-11,5.9,1
Giletto,Hartland,1997,Canada,Shepody,50,1997-09-11,7.9,1.5
Giletto,Hartland,1997,Canada,Shepody,100,1997-09-11,8.2,1.5
Giletto,Hartland,1997,Canada,Shepody,250,1997-09-11,11.3,2.1
Giletto,Drummond,1997,Canada,Shepody,0,1997-07-01,0.1,6.6
Giletto,Drummond,1997,Canada,Shepody,50,1997-07-01,0.2,7
Giletto,Drummond,1997,Canada,Shepody,100,1997-07-01,0.2,7.1
Giletto,Drummond,1997,Canada,Shepody,250,1997-07-01,0.2,7.1
Giletto,Drummond,1997,Canada,Shepody,0,1997-07-08,0.5,5.6
Giletto,Drummond,1997,Canada,Shepody,50,1997-07-08,0.5,6.1
Giletto,Drummond,1997,Canada,Shepody,100,1997-07-08,0.6,6.1
Giletto,Drummond,1997,Canada,Shepody,250,1997-07-08,0.5,6.4
Giletto,Drummond,1997,Canada,Shepody,0,1997-07-15,1.2,5.5
Giletto,Drummond,1997,Canada,Shepody,50,1997-07-15,1.1,6.1
Giletto,Drummond,1997,Canada,Shepody,100,1997-07-15,1.3,6.3
Giletto,Drummond,1997,Canada,Shepody,250,1997-07-15,1.2,6.3
Giletto,Drummond,1997,Canada,Shepody,0,1997-07-22,1.8,3.6
Giletto,Drummond,1997,Canada,Shepody,50,1997-07-22,2.1,4.3
Giletto,Drummond,1997,Canada,Shepody,100,1997-07-22,2.1999999999999997,5.1
Giletto,Drummond,1997,Canada,Shepody,250,1997-07-22,2.1,5.4
Giletto,Drummond,1997,Canada,Shepody,0,1997-08-01,3.2,2.3
Giletto,Drummond,1997,Canada,Shepody,50,1997-08-01,5.2,3
Giletto,Drummond,1997,Canada,Shepody,100,1997-08-01,5.5,3.5
Giletto,Drummond,1997,Canada,Shepody,250,1997-08-01,5.6,4
Giletto,Drummond,1997,Canada,Shepody,0,1997-08-07,5.5,1.8
Giletto,Drummond,1997,Canada,Shepody,50,1997-08-07,7.1,2.4
Giletto,Drummond,1997,Canada,Shepody,100,1997-08-07,7.3,2.8
Giletto,Drummond,1997,Canada,Shepody,250,1997-08-07,5.300000000000001,3.6
Giletto,Drummond,1997,Canada,Shepody,0,1997-08-14,7.300000000000001,1.6
Giletto,Drummond,1997,Canada,Shepody,50,1997-08-14,7.3,2
Giletto,Drummond,1997,Canada,Shepody,100,1997-08-14,6.3,2.8
Giletto,Drummond,1997,Canada,Shepody,250,1997-08-14,5.2,3.3
Giletto,Drummond,1997,Canada,Shepody,0,1997-08-21,9.4,1.4
Giletto,Drummond,1997,Canada,Shepody,50,1997-08-21,10.5,1.8
Giletto,Drummond,1997,Canada,Shepody,100,1997-08-21,11.4,1.9
Giletto,Drummond,1997,Canada,Shepody,250,1997-08-21,13.5,2.7
Giletto,Drummond,1997,Canada,Shepody,0,1997-08-26,9.5,1.1
Giletto,Drummond,1997,Canada,Shepody,50,1997-08-26,9.8,1.5
Giletto,Drummond,1997,Canada,Shepody,100,1997-08-26,11.5,1.8
Giletto,Drummond,1997,Canada,Shepody,250,1997-08-26,11.3,2.4
Giletto,Drummond,1997,Canada,Shepody,0,1997-09-02,7.3,1.3
Giletto,Drummond,1997,Canada,Shepody,50,1997-09-02,11.1,1.4
Giletto,Drummond,1997,Canada,Shepody,100,1997-09-02,15.4,1.8
Giletto,Drummond,1997,Canada,Shepody,250,1997-09-02,13.3,2.5
Giletto,Jacksonville,1995,Canada,Russet Burbank,0,1995-07-16,0.3,4.7
Giletto,Jacksonville,1995,Canada,Russet Burbank,50,1995-07-16,0.3,5.7
Giletto,Jacksonville,1995,Canada,Russet Burbank,100,1995-07-16,NA,NA
Giletto,Jacksonville,1995,Canada,Russet Burbank,250,1995-07-16,0.4,6.1
Giletto,Jacksonville,1995,Canada,Russet Burbank,0,1995-07-22,0.6,4.3
Giletto,Jacksonville,1995,Canada,Russet Burbank,50,1995-07-22,0.8,5.3
Giletto,Jacksonville,1995,Canada,Russet Burbank,100,1995-07-22,NA,NA
Giletto,Jacksonville,1995,Canada,Russet Burbank,250,1995-07-22,0.7,5.9
Giletto,Jacksonville,1995,Canada,Russet Burbank,0,1995-07-29,1.4,2.9
Giletto,Jacksonville,1995,Canada,Russet Burbank,50,1995-07-29,1.6,3.9
Giletto,Jacksonville,1995,Canada,Russet Burbank,100,1995-07-29,NA,NA
Giletto,Jacksonville,1995,Canada,Russet Burbank,250,1995-07-29,1.7,4.8
Giletto,Jacksonville,1995,Canada,Russet Burbank,0,1995-08-05,1.7,2.7
Giletto,Jacksonville,1995,Canada,Russet Burbank,50,1995-08-05,2.8,3.2
Giletto,Jacksonville,1995,Canada,Russet Burbank,100,1995-08-05,NA,NA
Giletto,Jacksonville,1995,Canada,Russet Burbank,250,1995-08-05,2.2,3.7
Giletto,Jacksonville,1995,Canada,Russet Burbank,0,1995-08-15,3.9000000000000004,2
Giletto,Jacksonville,1995,Canada,Russet Burbank,50,1995-08-15,4.6,2.9
Giletto,Jacksonville,1995,Canada,Russet Burbank,100,1995-08-15,NA,NA
Giletto,Jacksonville,1995,Canada,Russet Burbank,250,1995-08-15,5.2,3.1
Giletto,Jacksonville,1995,Canada,Russet Burbank,0,1995-08-22,5.1,1.8
Giletto,Jacksonville,1995,Canada,Russet Burbank,50,1995-08-22,6.1,2.4
Giletto,Jacksonville,1995,Canada,Russet Burbank,100,1995-08-22,NA,NA
Giletto,Jacksonville,1995,Canada,Russet Burbank,250,1995-08-22,5.7,2.9
Giletto,Jacksonville,1995,Canada,Russet Burbank,0,1995-08-28,5.1,1.8
Giletto,Jacksonville,1995,Canada,Russet Burbank,50,1995-08-28,7.5,2.2
Giletto,Jacksonville,1995,Canada,Russet Burbank,100,1995-08-28,NA,NA
Giletto,Jacksonville,1995,Canada,Russet Burbank,250,1995-08-28,7.199999999999999,2.5
Giletto,Jacksonville,1995,Canada,Russet Burbank,0,1995-09-04,8.9,1.7
Giletto,Jacksonville,1995,Canada,Russet Burbank,50,1995-09-04,8.4,1.9
Giletto,Jacksonville,1995,Canada,Russet Burbank,100,1995-09-04,NA,NA
Giletto,Jacksonville,1995,Canada,Russet Burbank,250,1995-09-04,8.7,2.5
Giletto,Jacksonville,1995,Canada,Russet Burbank,0,1995-09-17,10.6,1.4
Giletto,Jacksonville,1995,Canada,Russet Burbank,50,1995-09-17,11.1,1.7
Giletto,Jacksonville,1995,Canada,Russet Burbank,100,1995-09-17,NA,NA
Giletto,Jacksonville,1995,Canada,Russet Burbank,250,1995-09-17,10.2,2
Giletto,Jacksonville,1995,Canada,Russet Burbank,0,1995-09-24,10.9,1.3
Giletto,Jacksonville,1995,Canada,Russet Burbank,50,1995-09-24,13,1.7
Giletto,Jacksonville,1995,Canada,Russet Burbank,100,1995-09-24,NA,NA
Giletto,Jacksonville,1995,Canada,Russet Burbank,250,1995-09-24,10.2,2.3
Giletto,London,1995,Canada,Russet Burbank,0,1995-06-30,0.2,4.9
Giletto,London,1995,Canada,Russet Burbank,50,1995-06-30,2.4,2.4
Giletto,London,1995,Canada,Russet Burbank,100,1995-06-30,NA,NA
Giletto,London,1995,Canada,Russet Burbank,250,1995-06-30,0.3,6.1
Giletto,London,1995,Canada,Russet Burbank,0,1995-07-08,0.7,4.2
Giletto,London,1995,Canada,Russet Burbank,50,1995-07-08,0.5,5
Giletto,London,1995,Canada,Russet Burbank,100,1995-07-08,NA,NA
Giletto,London,1995,Canada,Russet Burbank,250,1995-07-08,1.1,4.7
Giletto,London,1995,Canada,Russet Burbank,0,1995-07-15,2,2.7
Giletto,London,1995,Canada,Russet Burbank,50,1995-07-15,1,5.1
Giletto,London,1995,Canada,Russet Burbank,100,1995-07-15,NA,NA
Giletto,London,1995,Canada,Russet Burbank,250,1995-07-15,2,4.2
Giletto,London,1995,Canada,Russet Burbank,0,1995-07-18,1.8,3.2
Giletto,London,1995,Canada,Russet Burbank,50,1995-07-18,2.7,4
Giletto,London,1995,Canada,Russet Burbank,100,1995-07-18,NA,NA
Giletto,London,1995,Canada,Russet Burbank,250,1995-07-18,2.8,3.8
Giletto,London,1995,Canada,Russet Burbank,0,1995-07-27,3.6,1.8
Giletto,London,1995,Canada,Russet Burbank,50,1995-07-27,3.6,3.6
Giletto,London,1995,Canada,Russet Burbank,100,1995-07-27,NA,NA
Giletto,London,1995,Canada,Russet Burbank,250,1995-07-27,5.300000000000001,3.5
Giletto,London,1995,Canada,Russet Burbank,0,1995-08-01,3.6,1.4
Giletto,London,1995,Canada,Russet Burbank,50,1995-08-01,4.7,2.8
Giletto,London,1995,Canada,Russet Burbank,100,1995-08-01,NA,NA
Giletto,London,1995,Canada,Russet Burbank,250,1995-08-01,6.1,2.7
Giletto,London,1995,Canada,Russet Burbank,0,1995-08-08,8.4,1
Giletto,London,1995,Canada,Russet Burbank,50,1995-08-08,6.6,2.3
Giletto,London,1995,Canada,Russet Burbank,100,1995-08-08,NA,NA
Giletto,London,1995,Canada,Russet Burbank,250,1995-08-08,7.3999999999999995,2.4
Giletto,London,1995,Canada,Russet Burbank,0,1995-08-09,5.8,1.4
Giletto,London,1995,Canada,Russet Burbank,50,1995-08-09,8,2
Giletto,London,1995,Canada,Russet Burbank,100,1995-08-09,NA,NA
Giletto,London,1995,Canada,Russet Burbank,250,1995-08-09,11.9,2.1
Giletto,London,1995,Canada,Russet Burbank,0,1995-08-25,7.7,0.9
Giletto,London,1995,Canada,Russet Burbank,50,1995-08-25,9.8,1.4
Giletto,London,1995,Canada,Russet Burbank,100,1995-08-25,NA,NA
Giletto,London,1995,Canada,Russet Burbank,250,1995-08-25,9.9,2.1
Giletto,London,1995,Canada,Russet Burbank,0,1995-09-01,6.3,0.9
Giletto,London,1995,Canada,Russet Burbank,50,1995-09-01,11.6,1.4
Giletto,London,1995,Canada,Russet Burbank,100,1995-09-01,NA,NA
Giletto,London,1995,Canada,Russet Burbank,250,1995-09-01,10.6,1.9
Giletto,Hartland,1997,Canada,Russet Burbank,0,1997-07-15,0.2,4.9
Giletto,Hartland,1997,Canada,Russet Burbank,50,1997-07-15,0.3,5.2
Giletto,Hartland,1997,Canada,Russet Burbank,100,1997-07-15,0.3,5.4
Giletto,Hartland,1997,Canada,Russet Burbank,250,1997-07-15,0.3,5.6
Giletto,Hartland,1997,Canada,Russet Burbank,0,1997-07-24,0.7,4.1
Giletto,Hartland,1997,Canada,Russet Burbank,50,1997-07-24,0.8999999999999999,4.4
Giletto,Hartland,1997,Canada,Russet Burbank,100,1997-07-24,0.9,5
Giletto,Hartland,1997,Canada,Russet Burbank,250,1997-07-24,0.5,5.5
Giletto,Hartland,1997,Canada,Russet Burbank,0,1997-07-29,1,3.5
Giletto,Hartland,1997,Canada,Russet Burbank,50,1997-07-29,1.5,3.9
Giletto,Hartland,1997,Canada,Russet Burbank,100,1997-07-29,1.5,4.4
Giletto,Hartland,1997,Canada,Russet Burbank,250,1997-07-29,1.3,4.8
Giletto,Hartland,1997,Canada,Russet Burbank,0,1997-08-05,2.5999999999999996,2.6
Giletto,Hartland,1997,Canada,Russet Burbank,50,1997-08-05,3.2,3.4
Giletto,Hartland,1997,Canada,Russet Burbank,100,1997-08-05,3.4000000000000004,3.6
Giletto,Hartland,1997,Canada,Russet Burbank,250,1997-08-05,3.6,3.3
Giletto,Hartland,1997,Canada,Russet Burbank,0,1997-08-13,3.5999999999999996,1.8
Giletto,Hartland,1997,Canada,Russet Burbank,50,1997-08-13,4.4,2.7
Giletto,Hartland,1997,Canada,Russet Burbank,100,1997-08-13,5.5,2.7
Giletto,Hartland,1997,Canada,Russet Burbank,250,1997-08-13,5.2,2.8
Giletto,Hartland,1997,Canada,Russet Burbank,0,1997-08-18,4.1,1.5
Giletto,Hartland,1997,Canada,Russet Burbank,50,1997-08-18,6.4,2.1
Giletto,Hartland,1997,Canada,Russet Burbank,100,1997-08-18,7.6,2.6
Giletto,Hartland,1997,Canada,Russet Burbank,250,1997-08-18,6.300000000000001,2.9
Giletto,Hartland,1997,Canada,Russet Burbank,0,1997-08-25,6.8,1.4
Giletto,Hartland,1997,Canada,Russet Burbank,50,1997-08-25,8.5,2
Giletto,Hartland,1997,Canada,Russet Burbank,100,1997-08-25,9.6,2.2
Giletto,Hartland,1997,Canada,Russet Burbank,250,1997-08-25,9.4,2.7
Giletto,Hartland,1997,Canada,Russet Burbank,0,1997-09-03,8,1.2
Giletto,Hartland,1997,Canada,Russet Burbank,50,1997-09-03,8.8,1.5
Giletto,Hartland,1997,Canada,Russet Burbank,100,1997-09-03,8.9,1.7
